J,parity,state,v,observed_cm,input_weight,previous_cm,final_cm,delta_cm,rank_changed
45.0,-,3,6,20493.58434,0.04,20494.48560195375,20494.485604030426,2.0766747184097767e-06,False
46.0,+,1,0,3882.82223,441.0,3882.825595683216,3882.825595626966,-5.624997356790118e-08,False
46.0,+,1,1,5670.73268,82.25,5670.719641712815,5670.719641775734,6.291884346865118e-08,False
46.0,+,1,2,7429.57257,1.69,7429.838170142507,7429.838170456365,3.138584361295216e-07,False
46.0,+,1,3,9158.13434,0.09,9158.84780654953,9158.84780756603,1.0165003914153203e-06,False
46.0,+,4,0,9306.03093,81.0,9306.101774598876,9306.101774483119,-1.1575684766285121e-07,False
46.0,+,4,0,9578.3782,64.0,9578.331777300376,9578.331777188538,-1.1183874448761344e-07,False
46.0,+,4,1,10720.29461,1.0,10720.344283246399,10720.34428302361,-2.2278800315689296e-07,False
46.0,+,4,1,10989.67976,0.81,10989.556786926532,10989.556786673182,-2.5335066311527044e-07,False
46.0,+,4,2,12112.44427,1.21,12112.504737726425,12112.504737619976,-1.0644907888490707e-07,False
46.0,+,4,2,12378.71691,1.0,12378.625919832444,12378.625919737158,-9.528594091534615e-08,False
46.0,+,4,3,13482.43713,1.0,13482.531022928963,13482.531022723266,-2.056967787211761e-07,False
46.0,+,4,3,13745.68845,1.21,13745.604604351462,13745.60460414488,-2.0658080757129937e-07,False
46.0,+,4,4,14830.39076,0.49,14830.510408066424,14830.510407870082,-1.9634171621873975e-07,False
46.0,+,7,0,14975.80176,1.0,14975.827732085247,14975.827733289783,1.2045366020174697e-06,False
46.0,+,4,4,15090.61101,0.36,15090.531805489014,15090.531805259287,-2.297274477314204e-07,False
46.0,+,4,5,16156.41287,0.16,16156.556361457424,16156.556361384386,-7.303788152057678e-08,False
46.0,+,7,1,16323.84126,0.01,16323.73841307341,16323.738413237688,1.6427839000243694e-07,False
46.0,+,4,5,16413.55716,0.09,16413.526390113147,16413.526389954197,-1.5895057003945112e-07,False
46.0,+,4,6,17460.56118,0.04,17460.784823868995,17460.78482374557,-1.2342570698820055e-07,False
46.0,+,6,0,23575.95841,36.0,23575.830848121383,23575.830847479032,-6.423506420105696e-07,False
46.0,+,6,0,23733.07132,25.0,23733.06899968796,23733.068998492858,-1.1951015039812773e-06,False
46.0,+,6,0,23898.29351,16.0,23899.76418829601,23899.764191873324,3.5773155104834586e-06,False
46.0,+,6,1,25287.40974,0.01,25287.265600718227,25287.265595553887,-5.164340109331533e-06,False
46.0,+,6,1,25442.50929,0.04,25442.388836082424,25442.388839786698,3.7042736948933452e-06,False
46.0,+,6,1,25604.20704,0.09,25604.29542666934,25604.295429480408,2.8110662242397666e-06,False
46.0,-,2,0,3946.37114,169.0,3946.336409842281,3946.336411710763,1.8684822862269357e-06,False
46.0,-,2,0,4095.46299,361.0,4095.463157211004,4095.463159026687,1.8156833903049119e-06,False
46.0,-,2,0,4245.4987,121.0,4245.502950016003,4245.50295169333,1.677327418292407e-06,False
46.0,-,2,1,5529.9187,0.49,5529.882414082949,5529.882414905619,8.226697900681756e-07,False
46.0,-,2,1,5677.56871,1.44,5677.55380461465,5677.553804893462,2.7881196729140356e-07,False
46.0,-,2,1,5825.97402,0.36,5825.938635858758,5825.938635360762,-4.979956429451704e-07,False
46.0,-,2,2,7090.00005,1.21,7089.97183839193,7089.971840864206,2.4722758098505437e-06,False
46.0,-,2,2,7236.25314,1.21,7236.200641198837,7236.200641437314,2.3847678676247597e-07,False
46.0,-,2,2,7382.98189,1.0,7382.895359847739,7382.895357050211,-2.7975283956038766e-06,False
46.0,-,2,3,8626.59608,0.25,8626.607168469736,8626.607174924604,6.45486761641223e-06,False
46.0,-,2,3,8771.44042,0.04,8771.424531035591,8771.424532003712,9.681207302492112e-07,False
46.0,-,2,3,8916.47356,0.09,8916.389844413572,8916.389837776416,-6.637155820499174e-06,False
46.0,-,3,0,11714.85406,36.0,11714.620798541362,11714.62080077375,2.232387487310916e-06,False
46.0,-,3,1,13262.04016,0.09,13261.752112674016,13261.752117076714,4.402698323247023e-06,False
46.0,-,3,2,14784.68028,0.04,14784.344321540477,14784.344322861914,1.3214375940151513e-06,False
46.0,-,3,3,16282.89259,0.09,16282.66544290074,16282.665444945129,2.0443894754862413e-06,False
46.0,-,3,4,17756.5521,0.09,17756.500997249535,17756.500997099403,-1.501321094110608e-07,False
46.0,-,3,5,19205.55257,0.01,19205.77667285536,19205.77667291161,5.6246790336444974e-08,False
46.0,-,3,6,20629.74434,0.01,20630.32772214747,20630.327724246807,2.099335688399151e-06,False
47.0,+,4,0,9578.43152,100.0,9578.332812085382,9578.33281197322,-1.121625246014446e-07,False
47.0,+,4,1,10989.713,1.0,10989.55220750149,10989.55220725983,-2.416600182186812e-07,False
47.0,+,4,2,12378.79191,1.21,12378.651901775755,12378.651901659008,-1.1674637789838016e-07,False
47.0,+,4,3,13745.7413,0.49,13745.627132943517,13745.62713274412,-1.9939579942729324e-07,False
47.0,+,4,4,15090.64902,0.81,15090.557823987967,15090.557823773768,-2.1419873519334942e-07,False
47.0,+,7,0,15110.00699,1.0,15109.997429154711,15109.997430350482,1.1957708920817822e-06,False
47.0,+,4,5,16413.63073,0.09,16413.55710806946,16413.557107953377,-1.1608426575548947e-07,False
47.0,+,7,1,16456.45839,0.01,16456.311241554966,16456.31124173537,1.8040373106487095e-07,False
47.0,+,4,6,17714.70042,0.04,17714.740421272818,17714.740421043603,-2.2921449271962047e-07,False
47.0,+,6,0,23732.59054,25.0,23732.667996868855,23732.6679959238,-9.450559446122497e-07,False
47.0,+,6,0,23898.31696,16.0,23894.140664523886,23894.14066289689,-1.6269950720015913e-06,False
47.0,+,6,0,24060.24795,4.0,24060.38977728029,24060.389811003017,3.3722728403517976e-05,False
47.0,+,6,1,25442.02631,0.09,25441.9601475714,25441.9601481281,5.566980689764023e-07,False
47.0,+,6,1,25603.96077,0.04,25604.054673837985,25604.0546757676,1.9296130631119013e-06,False
47.0,+,6,1,25765.49323,0.09,25765.26120858086,25765.26121013749,1.5566292859148234e-06,False
47.0,-,2,0,4094.14774,361.0,4094.122177638827,4094.12217942246,1.7836327970144339e-06,False
47.0,-,2,0,4243.75429,169.0,4243.759438596153,4243.759440388338,1.7921847756952047e-06,False
47.0,-,2,0,4399.1145,289.0,4399.100617813162,4399.100619571241,1.75807872437872e-06,False
47.0,-,2,1,5676.2494,0.81,5676.207722725911,5676.207722975982,2.5007102522067726e-07,False
47.0,-,2,1,5824.2145,0.64,5824.208904641978,5824.208904837112,1.951339072547853e-07,False
47.0,-,2,1,5978.07856,1.44,5978.039795841498,5978.039796130413,2.88915543933399e-07,False
47.0,-,2,2,7234.91193,1.0,7234.848911009774,7234.848911206045,1.9627077563200146e-07,False
47.0,-,2,2,7381.217,0.49,7381.181651166481,7381.181650983805,-1.8267564882989973e-07,False
47.0,-,2,2,7533.58605,0.25,7533.518477920053,7533.518478068301,1.4824854588368908e-07,False
47.0,-,2,3,8770.1402,0.04,8770.066626981728,8770.066627827384,8.456554496660829e-07,False
47.0,-,2,3,8914.73092,0.25,8914.695894056174,8914.695893994289,-6.188565748743713e-08,False
47.0,-,2,3,9065.65827,0.09,9065.575343138424,9065.57534398736,8.489369065500796e-07,False
47.0,-,3,0,11862.93819,121.0,11863.075561444772,11863.075563668122,2.2233507479541004e-06,False
47.0,-,3,1,13408.42077,0.16,13408.471150775835,13408.471149580662,-1.1951724445680156e-06,False
47.0,-,3,2,14929.51248,0.16,14929.563706332206,14929.563707525836,1.1936299415538087e-06,False
47.0,-,3,3,16426.08193,0.16,16426.26087677528,16426.26087889212,2.1168416424188763e-06,False
47.0,-,3,4,17898.11072,0.25,17898.466111647107,17898.466111514597,-1.3250974006950855e-07,False
47.0,-,3,5,19345.47422,0.04,19346.075754866666,19346.07575867625,3.809582267422229e-06,False
47.0,-,3,6,20768.01434,0.01,20769.00676808093,20769.00677005919,1.9782601157203317e-06,False
48.0,+,1,0,4220.93136,484.0,4220.929329034917,4220.929328974337,-6.05796230956912e-08,False
48.0,+,1,1,6005.34013,81.96,6005.320980082648,6005.320980139632,5.698439053958282e-08,False
48.0,+,1,2,7760.59588,1.44,7760.885152001082,7760.885152289253,2.88170667772647e-07,False
48.0,+,4,0,9578.2853,81.0,9578.349662981656,9578.349662865672,-1.1598422133829445e-07,False
48.0,+,4,0,9861.87393,64.0,9861.827326662893,9861.827326552026,-1.1086740414611995e-07,False
48.0,+,4,1,10989.4991,1.0,10989.543990596509,10989.543990368747,-2.2776112018618733e-07,False
48.0,+,4,1,11270.0253,1.0,11269.881756175106,11269.881755912362,-2.6274392439518124e-07,False
48.0,+,4,2,12378.59785,1.0,12378.6537632111,12378.653763101029,-1.1007068678736687e-07,False
48.0,+,4,2,12655.8656,1.21,12655.766075641894,12655.766075539274,-1.0262010619044304e-07,False
48.0,+,4,3,13745.54491,1.0,13745.634205334323,13745.634205134,-2.0032348402310163e-07,False
48.0,+,4,3,14019.66045,0.81,14019.565138156204,14019.565137956097,-2.0010702428407967e-07,False
48.0,+,4,4,15090.446,0.09,15090.568745644196,15090.568745440787,-2.034084900515154e-07,False
48.0,+,4,4,15361.37948,0.36,15361.315434525728,15361.31543429097,-2.3475877242162824e-07,False
48.0,+,4,5,16413.40904,0.09,16413.57125669187,16413.57125661847,-7.33998604118824e-08,False
48.0,+,7,1,16591.74078,0.01,16591.589283427365,16591.589283624267,1.9690196495503187e-07,False
48.0,+,4,5,16681.18092,0.09,16681.134555590786,16681.134555434797,-1.5598925529047847e-07,False
48.0,+,4,6,17714.5059,0.04,17714.7585987986,17714.7585986772,-1.2139935279265046e-07,False
48.0,+,4,6,17979.08675,0.04,17979.13898873406,17979.138988408715,-3.253444447182119e-07,False
48.0,+,6,0,23897.80731,9.0,23893.39518418999,23893.395189193525,5.003534170100465e-06,False
48.0,+,6,0,24058.74858,16.0,24058.791233442716,24058.791230818726,-2.6239904400426894e-06,False
48.0,+,6,0,24229.30597,25.0,24229.46730821151,24229.467313828773,5.617261194856837e-06,False
48.0,+,6,1,25602.8423,0.09,25602.79542183917,25602.795424596774,2.7576024876907468e-06,False
48.0,+,6,1,25764.1989,0.09,25764.131421080652,25764.131424012063,2.9314105631783605e-06,False
48.0,+,6,1,25932.50998,0.04,25932.634079592255,25932.63408210434,2.5120862119365484e-06,False
48.0,-,2,0,4243.27355,169.0,4243.236318149342,4243.236319992522,1.8431801436236128e-06,False
48.0,-,2,0,4398.54577,289.0,4398.548846830182,4398.548848623233,1.7930515241459943e-06,False
48.0,-,2,0,4554.60294,100.0,4554.61002364936,4554.610025308151,1.658791006775573e-06,False
48.0,-,2,1,5823.71067,0.36,5823.68220768305,5823.682208534322,8.512715794495307e-07,False
48.0,-,2,1,5977.49251,1.21,5977.477189030705,5977.477189348881,3.1817671697353944e-07,False
48.0,-,2,1,6131.84951,0.81,6131.810666129581,6131.810665701013,-4.285675458959304e-07,False
48.0,-,2,2,7381.1877,0.36,7380.653305853201,7380.653308270252,2.4170503820641898e-06,False
48.0,-,2,2,7532.99436,0.36,7532.944277788308,7532.944277981362,1.930538928718306e-07,False
48.0,-,2,2,7685.59988,0.49,7685.51335557742,7685.513352800264,-2.777155714284163e-06,False
48.0,-,2,3,8914.1409,0.16,8914.16930291896,8914.16930938732,6.468360879807733e-06,False
48.0,-,2,3,9064.98362,0.09,9064.988822088846,9064.988823062124,9.732775652082637e-07,False
48.0,-,2,3,9215.88591,0.16,9215.752781263382,9215.752774760818,-6.502563337562606e-06,False
48.0,-,3,0,12014.86008,36.0,12014.570240034756,12014.570242250174,2.215418135165237e-06,False
48.0,-,3,1,13557.63567,0.04,13558.215342519368,13558.21533660137,-5.917998350923881e-06,False
48.0,-,3,2,15078.12596,0.04,15077.75312150064,15077.753122748089,1.24744838103652e-06,False
48.0,-,3,3,16573.03587,0.04,16572.79145325584,16572.79145535175,2.0959123503416777e-06,False
48.0,-,3,4,18043.39067,0.09,18043.331635623726,18043.331635163155,-4.6057175495661795e-07,False
48.0,-,3,5,19489.07588,0.01,19489.314080709722,19489.3140780138,-2.695924194995314e-06,False
49.0,+,4,0,9861.92025,81.0,9861.827740461062,9861.827740350012,-1.1104930308647454e-07,False
49.0,+,4,1,11270.02918,0.81,11269.869423958145,11269.86942371595,-2.421948011033237e-07,False
49.0,+,4,2,12655.92563,1.0,12655.790180540369,12655.790180420638,-1.197313395095989e-07,False
49.0,+,4,3,14019.68886,0.81,14019.587904719458,14019.587904526172,-1.932858140207827e-07,False
49.0,+,4,4,15361.42317,0.36,15361.341866307812,15361.341866087814,-2.199976734118536e-07,False
49.0,+,4,5,16681.18663,0.16,16681.165742857116,16681.165742741494,-1.1562224244698882e-07,False
49.0,+,7,1,16729.72205,0.01,16729.56526130869,16729.565261522657,2.139677235390991e-07,False
49.0,+,4,6,17979.06172,0.04,17979.175341865077,17979.17534164322,-2.2185849957168102e-07,False
49.0,+,6,0,24058.31729,16.0,24058.455260854542,24058.45525964297,-1.2115706340409815e-06,False
49.0,+,6,0,24228.98756,36.0,24229.03020374116,24229.030199557143,-4.1840175981633365e-06,False
49.0,+,6,0,24399.03094,36.0,24398.94868406961,24398.94868679009,2.720476913964376e-06,False
49.0,+,6,1,25763.70144,0.09,25763.759484563412,25763.759484841998,2.785855031106621e-07,False
49.0,+,6,1,25932.39022,0.09,25932.43297613376,25932.43297789657,1.7628080968279392e-06,False
49.0,+,6,1,26100.25638,0.09,26099.988853198854,26099.98885473094,1.5320838429033756e-06,False
49.0,-,2,0,4397.28635,256.0,4397.258453713844,4397.258455474175,1.7603315427550115e-06,False
49.0,-,2,0,4552.89754,144.0,4552.906472925442,4552.906474695275,1.7698330339044333e-06,False
49.0,-,2,0,4714.43398,169.0,4714.414425203846,4714.414426936715,1.732869350234978e-06,False
49.0,-,2,1,5976.24223,1.0,5976.181852968793,5976.181853259445,2.906526788137853e-07,False
49.0,-,2,1,6130.11971,0.36,6130.121276948563,6130.121277191039,2.4247583496617153e-07,False
49.0,-,2,1,6290.10108,0.64,6290.056998384774,6290.056998716796,3.320228643133305e-07,False
49.0,-,2,2,7531.72226,0.36,7531.643480719998,7531.643480871817,1.518192220828496e-07,False
49.0,-,2,2,7683.86309,0.25,7683.840398530961,7683.840398325578,-2.0538300304906443e-07,False
49.0,-,2,2,7842.29874,0.64,7842.220854618702,7842.220854722505,1.0380244930274785e-07,False
49.0,-,2,3,9063.81177,0.09,9063.6820655883,9063.682066445968,8.576680556870997e-07,False
49.0,-,2,3,9214.08731,0.25,9214.099991264,9214.099991258328,-5.6716089602559805e-09,False
49.0,-,2,3,9370.95623,0.04,9370.963128698939,9370.963129557615,8.586757758166641e-07,False
49.0,-,3,0,12168.95185,121.0,12169.097556722953,12169.097558928408,2.2054555302020162e-06,False
49.0,-,3,1,13711.10688,0.09,13711.170340389528,13711.17033964171,-7.478174666175619e-07,False
49.0,-,3,2,15228.85173,0.16,15228.905624529638,15228.90562564684,1.1172014637850225e-06,False
49.0,-,3,3,16722.06576,0.16,16722.24968461902,16722.249686764593,2.1455743990372866e-06,False
49.0,-,3,4,18190.70469,0.25,18191.088768235248,18191.088767907953,-3.2729440135881305e-07,False
49.0,-,3,5,19634.65566,0.04,19635.32067901911,19635.320681875626,2.8565154934767634e-06,False
50.0,+,1,0,4572.73734,400.0,4572.733210277598,4572.733210212647,-6.495156412711367e-08,False
50.0,+,1,1,6353.49501,81.96,6353.470833634688,6353.470833685826,5.1138158596586436e-08,False
50.0,+,1,2,8105.01545,0.64,8105.324868336232,8105.324868599037,2.628048605402e-07,False
50.0,+,4,0,9861.83591,81.0,9861.872125070435,9861.87212494973,-1.2070449884049594e-07,False
50.0,+,4,0,10156.56574,36.0,10156.51902068245,10156.519020572578,-1.0987241694238037e-07,False
50.0,+,4,1,11269.81967,0.81,11269.863616879467,11269.863616648832,-2.3063512344378978e-07,False
50.0,+,4,1,11561.4601,1.0,11561.287519173931,11561.287518883673,-2.9025795811321586e-07,False
50.0,+,4,2,12655.74221,0.81,12655.792495256785,12655.792495142787,-1.1399788490962237e-07,False
50.0,+,4,2,12943.95402,1.0,12943.837732540185,12943.83773243118,-1.09004758996889e-07,False
50.0,+,4,3,14019.51672,0.64,14019.59529884931,14019.595298654594,-1.9471553969196975e-07,False
50.0,+,4,3,14304.4259,0.49,14304.325927960565,14304.325927767268,-1.9329672795720398e-07,False
50.0,+,4,4,15361.23769,0.36,15361.353238170554,15361.35323796009,-2.1046434994786978e-07,False
50.0,+,4,4,15642.83128,0.16,15642.767457856517,15642.76745761707,-2.394463081145659e-07,False
50.0,+,4,5,16681.02213,0.16,16681.180673735165,16681.180673660485,-7.468042895197868e-08,False
50.0,+,7,1,16870.40837,0.01,16870.23174675951,16870.231746990787,2.3127722670324147e-07,False
50.0,+,4,5,16959.28066,0.09,16959.27930869685,16959.27930854294,-1.53908331412822e-07,False
50.0,+,4,6,17978.95247,0.04,17979.19685549548,17979.196855375474,-1.2000600690953434e-07,False
50.0,+,6,0,24227.87657,36.0,24227.777496034283,24227.777494091395,-1.942888047778979e-06,False
50.0,+,6,0,24397.69067,25.0,24397.645887720628,24397.645878641968,-9.078659786609933e-06,False
50.0,+,6,0,24574.74731,25.0,24574.88027264536,24574.880275081814,2.4364526325371116e-06,False
50.0,+,6,1,25931.30529,0.09,25931.17947097615,25931.179471685937,7.097878551576287e-07,False
50.0,+,6,1,26098.98224,0.09,26098.8922042708,26098.89220669469,2.423890691716224e-06,False
50.0,+,6,1,26273.88632,0.04,26273.95131585795,26273.951318076157,2.2182066459208727e-06,False
50.0,-,2,0,4552.46626,81.0,4552.428678024401,4552.428679839926,1.8155251382268034e-06,False
50.0,-,2,0,4713.89925,256.0,4713.903355886895,4713.90335765537,1.7684751583146863e-06,False
50.0,-,2,0,4875.94794,169.0,4875.957875913552,4875.957877552199,1.6386466086260043e-06,False
50.0,-,2,1,6129.67863,0.49,6129.640284761104,6129.640285640103,8.789984349277802e-07,False
50.0,-,2,1,6289.54873,0.81,6289.535171984173,6289.535172343957,3.5978428059024736e-07,False
50.0,-,2,1,6449.8218,0.49,6449.789255637442,6449.789255283461,-3.539807948982343e-07,False
50.0,-,2,2,7683.40545,0.49,7683.358170848428,7683.358173198414,2.3499860617448576e-06,False
50.0,-,2,2,7841.73596,0.49,7841.687538446667,7841.687538594244,1.4757733879378065e-07,False
50.0,-,2,2,8000.19082,0.64,8000.103031643529,8000.1030288973,-2.7462292564450763e-06,False
50.0,-,2,3,9213.63027,0.25,9213.619937128708,9213.61994358113,6.452422894653864e-06,False
50.0,-,2,3,9370.25982,0.01,9370.417620581418,9370.41762155647,9.75051079876721e-07,False
50.0,-,2,3,9527.05361,0.04,9526.95250057837,9526.95249423131,-6.3470615714322776e-06,False
50.0,-,3,0,12326.96887,25.0,12326.649718467803,12326.649720663756,2.1959531295578927e-06,False
50.0,-,3,1,13867.36594,0.09,13866.985035222166,13866.985033654968,-1.5671976143494248e-06,False
50.0,-,3,2,15383.41927,0.04,15383.0129259656,15383.012927153612,1.1880110832862556e-06,False
50.0,-,3,3,16874.88628,0.04,16874.62782760392,16874.62782975533,2.1514097170438617e-06,False
50.0,-,3,4,18341.78711,0.09,18341.732218027973,18341.732216662316,-1.365657226415351e-06,False
50.0,-,3,5,19783.95545,0.01,19784.178813440263,19784.178820948073,7.507809641538188e-06,False
51.0,+,4,0,10156.60482,49.0,10156.518625582989,10156.518625473025,-1.0996336641255766e-07,False
51.0,+,4,1,11561.41827,0.64,11561.25085790831,11561.25085766586,-2.424494596198201e-07,False
51.0,+,4,2,12944.00424,1.21,12943.86066658316,12943.8606664599,-1.2326017895247787e-07,False
51.0,+,4,3,14304.46351,0.81,14304.348913117548,14304.348912930816,-1.86731995199807e-07,False
51.0,+,4,4,15642.85858,0.25,15642.794261374027,15642.79426114831,-2.2571657609660178e-07,False
51.0,+,4,5,16959.3375,0.09,16959.310906782102,16959.310906665978,-1.1612428352236748e-07,False
51.0,+,4,6,18253.90935,0.01,18254.015064086314,18254.015063872626,-2.1368759917095304e-07,False
51.0,+,6,0,24397.43329,16.0,24397.428466875415,24397.428465308156,-1.5672594599891454e-06,False
51.0,+,6,0,24575.12502,36.0,24575.910356496603,24575.910446877962,9.038135976879857e-05,False
51.0,+,6,0,24751.05694,16.0,24750.960542059158,24750.96054380781,1.7486527212895453e-06,False
51.0,+,6,1,26098.66428,0.04,26098.5721645259,26098.572164620804,9.490395314060152e-08,False
