J,parity,original_rank,observed_cm,state,v,Lambda,Sigma,Omega,input_weight,calculated_cm,residual_cm,matched_rank,calculated_state,calculated_v,calculated_Lambda,calculated_Sigma,calculated_Omega,assignment_matches,mark,duo_weight
21.0,-,20,7663.38429,2,4,-1.0,1.0,0.0,1.44,7663.4279,-0.04360999999971682,20,2,4,-1.0,1.0,0.0,True,,7.7e-06
21.0,-,21,7734.30751,2,4,-1.0,-1.0,-2.0,1.0,7734.3057,0.0018099999997502891,21,2,4,-1.0,-1.0,-2.0,True,,5.4e-06
21.0,-,25,9009.91236,3,0,-1.0,0.0,-1.0,1024.0,9009.9127,-0.0003400000005058246,25,3,0,-1.0,0.0,-1.0,True,,0.0055
21.0,-,26,9113.94451,2,5,-1.0,0.0,-1.0,0.81,9113.9528,-0.008289999999760767,26,2,5,-1.0,0.0,-1.0,True,,4.4e-06
21.0,-,27,9180.21947,2,5,-1.0,1.0,0.0,1.44,9180.285,-0.06552999999985332,27,2,5,-1.0,1.0,0.0,True,,7.7e-06
21.0,-,28,9250.49472,2,5,-1.0,-1.0,-2.0,1.44,9250.5567,-0.06197999999858439,28,2,5,-1.0,-1.0,-2.0,True,,7.7e-06
21.0,-,33,10586.08361,3,1,-1.0,0.0,-1.0,9.0,10586.0806,0.003010000000358559,33,3,1,-1.0,0.0,-1.0,True,,4.8e-05
21.0,-,34,10608.20934,2,6,-1.0,0.0,-1.0,1.0,10608.2527,-0.04335999999966589,34,2,6,-1.0,0.0,-1.0,True,,5.4e-06
21.0,-,35,10674.00221,2,6,-1.0,1.0,0.0,1.0,10674.047,-0.04478999999992084,35,2,6,-1.0,1.0,0.0,True,,5.4e-06
21.0,-,36,10743.33538,2,6,-1.0,-1.0,-2.0,1.21,10743.4493,-0.11391999999977998,36,2,6,-1.0,-1.0,-2.0,True,,6.5e-06
21.0,-,40,12078.90112,2,7,-1.0,0.0,-1.0,0.04,12079.1462,-0.24507999999877939,40,2,7,-1.0,0.0,-1.0,True,,2.2e-07
21.0,-,41,12137.97212,3,2,-1.0,0.0,-1.0,6.25,12138.006,-0.03387999999904423,41,3,2,-1.0,0.0,-1.0,True,,3.4e-05
21.0,-,42,12138.4221,2,7,-1.0,1.0,0.0,0.04,12139.6383,-1.2162000000007538,42,2,7,-1.0,1.0,0.0,True,,2.2e-07
21.0,-,43,12192.07981,5,1,0.0,-1.0,-1.0,0.09,12190.6819,1.3979099999996834,43,5,1,0.0,-1.0,-1.0,True,,4.8e-07
21.0,-,44,12213.52608,2,7,-1.0,-1.0,-2.0,0.04,12212.9636,0.5624800000005052,44,2,7,-1.0,-1.0,-2.0,True,,2.2e-07
21.0,-,49,13526.513,2,8,-1.0,0.0,-1.0,0.36,13526.6369,-0.1238999999986845,49,2,8,-1.0,0.0,-1.0,True,,1.9e-06
21.0,-,50,13590.53083,2,8,-1.0,1.0,0.0,0.81,13590.6336,-0.10276999999950931,50,2,8,-1.0,1.0,0.0,True,,4.4e-06
21.0,-,51,13658.92657,2,8,-1.0,-1.0,-2.0,0.16,13659.0115,-0.08493000000089523,51,2,8,-1.0,-1.0,-2.0,True,,8.6e-07
21.0,-,52,13665.59083,3,3,-1.0,0.0,-1.0,1.96,13665.6107,-0.019870000000082655,52,3,3,-1.0,0.0,-1.0,True,,1.1e-05
21.0,-,58,14950.73683,2,9,-1.0,0.0,-1.0,0.0181,14950.7359,0.0009300000001530861,58,2,9,-1.0,0.0,-1.0,True,,9.7e-08
21.0,-,59,15014.63636,2,9,-1.0,1.0,0.0,0.0133,15014.5971,0.039259999999558204,59,2,9,-1.0,1.0,0.0,True,,7.2e-08
21.0,-,60,15081.56101,2,9,-1.0,-1.0,-2.0,0.0133,15081.6959,-0.13489000000117812,60,2,9,-1.0,-1.0,-2.0,True,,7.2e-08
21.0,-,61,15168.80218,3,4,-1.0,0.0,-1.0,2.56,15168.8306,-0.028419999998732237,61,3,4,-1.0,0.0,-1.0,True,,1.4e-05
21.0,-,74,16647.55083,3,5,-1.0,0.0,-1.0,0.36,16647.6214,-0.07056999999986147,74,3,5,-1.0,0.0,-1.0,True,,1.9e-06
21.0,-,84,18101.77809,3,6,-1.0,0.0,-1.0,0.04,18101.9331,-0.15500999999858323,84,3,6,-1.0,0.0,-1.0,True,,2.2e-07
22.0,+,1,914.61873,1,0,0.0,0.0,0.0,484.0,914.6187,3.000000003794412e-05,1,1,0,0.0,0.0,0.0,True,,0.0026
22.0,+,5,2732.87795,1,1,0.0,0.0,0.0,84.84,2732.8788,-0.0008499999999003194,5,1,1,0.0,0.0,0.0,True,,0.00046
22.0,+,9,4522.68405,1,2,0.0,0.0,0.0,6.25,4522.7439,-0.05985000000055152,9,1,2,0.0,0.0,0.0,True,,3.4e-05
22.0,+,16,6283.07791,1,3,0.0,0.0,0.0,2.56,6283.1853,-0.10739000000012311,16,1,3,0.0,0.0,0.0,True,,1.4e-05
22.0,+,17,6934.58717,4,0,0.0,1.0,1.0,361.0,6934.6334,-0.046229999999923166,17,4,0,0.0,1.0,1.0,True,,0.0019
22.0,+,18,7068.22284,4,0,0.0,0.0,0.0,196.0,7068.1692,0.05364000000008673,18,4,0,0.0,0.0,0.0,True,,0.0011
22.0,+,22,8012.84558,1,4,0.0,0.0,0.0,1.0,8013.0125,-0.16691999999966356,22,1,4,0.0,0.0,0.0,True,,5.4e-06
22.0,+,23,8375.1834,4,1,0.0,1.0,1.0,1.96,8375.2224,-0.03900000000066939,23,4,1,0.0,1.0,1.0,True,,1.1e-05
22.0,+,24,8507.35212,4,1,0.0,0.0,0.0,1.44,8507.2786,0.07351999999991676,24,4,1,0.0,0.0,0.0,True,,7.7e-06
22.0,+,29,9710.33902,1,5,0.0,0.0,0.0,0.09,9710.6248,-0.2857800000001589,29,1,5,0.0,0.0,0.0,True,,4.8e-07
22.0,+,30,9793.61148,4,2,0.0,1.0,1.0,3.24,9793.7009,-0.08942000000024564,30,4,2,0.0,1.0,1.0,True,,1.7e-05
22.0,+,31,9924.29827,4,2,0.0,0.0,0.0,2.56,9924.2688,0.029469999999491847,31,4,2,0.0,0.0,0.0,True,,1.4e-05
22.0,+,37,11189.89506,4,3,0.0,1.0,1.0,2.25,11190.0057,-0.11063999999896623,37,4,3,0.0,1.0,1.0,True,,1.2e-05
22.0,+,38,11319.12256,4,3,0.0,0.0,0.0,2.56,11319.1013,0.0212599999995291,38,4,3,0.0,0.0,0.0,True,,1.4e-05
22.0,+,45,12564.19521,4,4,0.0,1.0,1.0,1.69,12564.2851,-0.08988999999928637,45,4,4,0.0,1.0,1.0,True,,9.1e-06
22.0,+,46,12593.84869,7,0,2.0,0.0,2.0,25.0,12593.8126,0.036090000001422595,46,7,0,2.0,0.0,2.0,True,,0.00013
22.0,+,47,12691.94924,4,4,0.0,0.0,0.0,1.69,12691.9093,0.03994000000056985,47,4,4,0.0,0.0,0.0,True,,9.1e-06
22.0,+,53,13916.53606,4,5,0.0,1.0,1.0,1.96,13916.6177,-0.08164000000033411,53,4,5,0.0,1.0,1.0,True,,1.1e-05
22.0,+,54,13969.85913,7,1,2.0,0.0,2.0,0.25,13969.8072,0.05193000000144821,54,7,1,2.0,0.0,2.0,True,,1.3e-06
22.0,+,55,14042.81888,4,5,0.0,0.0,0.0,1.96,14042.7641,0.05478000000039174,55,4,5,0.0,0.0,0.0,True,,1.1e-05
22.0,+,62,15247.03645,4,6,0.0,1.0,1.0,0.49,15247.121,-0.0845499999995809,62,4,6,0.0,1.0,1.0,True,,2.6e-06
22.0,+,63,15322.99234,7,2,2.0,0.0,2.0,0.36,15322.9414,0.05094000000099186,63,7,2,2.0,0.0,2.0,True,,1.9e-06
22.0,+,64,15371.84578,4,6,0.0,0.0,0.0,0.49,15371.7899,0.05587999999988824,64,4,6,0.0,0.0,0.0,True,,2.6e-06
22.0,+,65,15941.31383,8,0,0.0,0.0,0.0,36.0,15941.3044,0.009429999998246785,65,8,0,0.0,0.0,0.0,True,,0.00019
22.0,+,71,16555.78101,4,7,0.0,1.0,1.0,0.16,16555.9187,-0.13768999999956577,71,4,7,0.0,1.0,1.0,True,,8.6e-07
22.0,+,72,16653.29927,7,3,2.0,0.0,2.0,0.49,16653.233,0.06626999999934924,72,7,3,2.0,0.0,2.0,True,,2.6e-06
22.0,+,73,16679.1324,4,7,0.0,0.0,0.0,0.16,16679.1101,0.022299999996903352,73,4,7,0.0,0.0,0.0,True,,8.6e-07
22.0,+,75,17356.52966,8,1,0.0,0.0,0.0,0.36,17356.4372,0.09245999999984633,75,8,1,0.0,0.0,0.0,True,,1.9e-06
22.0,+,78,17842.87105,4,8,0.0,1.0,1.0,0.09,17843.1299,-0.2588499999983469,78,4,8,0.0,1.0,1.0,True,,4.8e-07
22.0,+,81,17960.8491,7,4,2.0,0.0,2.0,0.49,17960.7799,0.06919999999809079,81,7,4,2.0,0.0,2.0,True,,2.6e-06
22.0,+,82,17964.75072,4,8,0.0,0.0,0.0,0.04,17964.8437,-0.09298000000126194,82,4,8,0.0,0.0,0.0,True,,2.2e-07
22.0,+,85,18771.63903,8,2,0.0,0.0,0.0,0.04,18771.9212,-0.2821700000022247,85,8,2,0.0,0.0,0.0,True,,2.2e-07
22.0,+,91,19245.70523,7,5,2.0,0.0,2.0,0.16,19245.6551,0.05012999999962631,91,7,5,2.0,0.0,2.0,True,,8.6e-07
22.0,+,100,20507.92248,7,6,2.0,0.0,2.0,0.25,20507.8598,0.06268000000272878,100,7,6,2.0,0.0,2.0,True,,1.3e-06
22.0,+,103,20795.33592,6,0,1.0,0.0,1.0,196.0,20795.2401,0.09582000000227708,103,6,0,1.0,0.0,1.0,True,,0.0011
22.0,+,104,20873.29844,6,0,1.0,-1.0,0.0,196.0,20873.3199,-0.021459999999933643,104,6,0,1.0,-1.0,0.0,True,,0.0011
22.0,+,105,20955.24469,6,0,1.0,1.0,2.0,169.0,20955.4705,-0.22580999999991036,105,6,0,1.0,1.0,2.0,True,,0.00091
22.0,+,111,21747.59347,7,7,2.0,0.0,2.0,0.25,21747.5353,0.058170000000245636,111,7,7,2.0,0.0,2.0,True,,1.3e-06
22.0,+,117,22539.68392,6,1,1.0,0.0,1.0,0.49,22539.5474,0.13652000000001863,117,6,1,1.0,0.0,1.0,True,,2.6e-06
22.0,+,118,22616.71811,6,1,1.0,-1.0,0.0,1.0,22616.6836,0.034510000001318986,118,6,1,1.0,-1.0,0.0,True,,5.4e-06
22.0,+,119,22697.71563,6,1,1.0,1.0,2.0,0.64,22697.9257,-0.21007000000099652,119,6,1,1.0,1.0,2.0,True,,3.4e-06
22.0,+,123,22964.77053,7,8,2.0,0.0,2.0,0.01,22964.6426,0.12793000000237953,123,7,8,2.0,0.0,2.0,True,,5.4e-08
22.0,+,134,24246.31853,6,2,1.0,0.0,1.0,0.04,24246.3355,-0.01697000000058324,134,6,2,1.0,0.0,1.0,True,,2.2e-07
22.0,+,135,24322.26151,6,2,1.0,-1.0,0.0,0.25,24321.8842,0.37730999999985215,135,6,2,1.0,-1.0,0.0,True,,1.3e-06
22.0,+,139,24402.35838,6,2,1.0,1.0,2.0,0.09,24402.7553,-0.396919999999227,138,6,2,1.0,1.0,2.0,True,,4.8e-07
22.0,+,151,25911.4378,6,3,1.0,0.0,1.0,2.25,25911.2794,0.1584000000002561,151,6,3,1.0,0.0,1.0,True,,1.2e-05
22.0,+,152,25986.44661,6,3,1.0,-1.0,0.0,2.25,25986.3902,0.05640999999741325,152,6,3,1.0,-1.0,0.0,True,,1.2e-05
22.0,+,153,26065.36058,6,3,1.0,1.0,2.0,1.96,26065.613,-0.2524200000007113,153,6,3,1.0,1.0,2.0,True,,1.1e-05
22.0,+,167,27531.30599,6,4,1.0,0.0,1.0,0.04,27531.0326,0.27339000000210945,167,6,4,1.0,0.0,1.0,True,,2.2e-07
22.0,+,169,27605.11648,6,4,1.0,-1.0,0.0,0.16,27608.9578,-3.8413199999995413,169,6,4,1.0,1.0,2.0,False,,8.6e-07
22.0,+,171,27682.79951,6,4,1.0,1.0,2.0,0.36,27683.6295,-0.8299899999983609,171,6,4,1.0,-1.0,0.0,False,,1.9e-06
22.0,+,182,29099.07466,6,5,1.0,0.0,1.0,0.09,29098.9441,0.13055999999778578,182,6,5,1.0,0.0,1.0,True,,4.8e-07
22.0,+,184,29171.63429,6,5,1.0,-1.0,0.0,0.01,29171.6514,-0.017109999997046543,183,6,5,1.0,-1.0,0.0,True,,5.4e-08
22.0,+,186,29248.13254,6,5,1.0,1.0,2.0,0.09,29248.4608,-0.3282600000020466,185,6,5,1.0,1.0,2.0,True,,4.8e-07
22.0,+,199,30615.51639,6,6,1.0,0.0,1.0,0.0,30614.0901,1.426289999999426,200,6,6,1.0,0.0,1.0,True,,0.0
22.0,+,202,30679.91085,6,6,1.0,-1.0,0.0,0.0,30679.8078,0.10305000000153086,202,6,6,1.0,-1.0,0.0,True,,0.0
22.0,+,204,30756.57042,6,6,1.0,1.0,2.0,0.0,30758.631,-2.0605800000012096,204,6,6,1.0,1.0,2.0,True,,0.0
22.0,+,215,32051.49662,6,7,1.0,0.0,1.0,0.04,32051.4162,0.08042000000205007,215,6,7,1.0,0.0,1.0,True,,2.2e-07
22.0,+,217,32121.03762,6,7,1.0,-1.0,0.0,0.16,32121.0315,0.006119999998190906,216,6,7,1.0,-1.0,0.0,True,,8.6e-07
22.0,+,218,32194.41265,6,7,1.0,1.0,2.0,0.09,32194.8974,-0.48475000000325963,217,6,7,1.0,1.0,2.0,True,,4.8e-07
22.0,+,229,33417.63757,6,8,1.0,0.0,1.0,0.09,33417.5614,0.07617000000027474,229,6,8,1.0,0.0,1.0,True,,4.8e-07
22.0,+,230,33485.88912,6,8,1.0,-1.0,0.0,0.09,33485.9922,-0.103080000000773,230,6,8,1.0,-1.0,0.0,True,,4.8e-07
22.0,+,232,33557.02051,6,8,1.0,1.0,2.0,0.04,33556.5611,0.4594100000031176,231,6,8,1.0,1.0,2.0,True,,2.2e-07
22.0,+,247,34703.49796,6,9,1.0,0.0,1.0,0.0033,34702.8317,0.6662599999981467,244,6,9,1.0,0.0,1.0,True,,1.8e-08
22.0,+,248,34768.17512,6,9,1.0,-1.0,0.0,0.0059,34767.809,0.366119999998773,245,6,9,1.0,-1.0,0.0,True,,3.2e-08
22.0,+,252,34839.67551,6,9,1.0,1.0,2.0,0.0,34838.988,0.6875100000033854,249,6,9,1.0,1.0,2.0,True,,0.0
22.0,+,263,35902.30477,6,10,1.0,0.0,1.0,0.0051,35902.1568,0.14797000000544358,260,6,10,1.0,0.0,1.0,True,,2.7e-08
22.0,+,264,35966.14261,6,10,1.0,-1.0,0.0,0.0028,35966.0503,0.09230999999999767,262,6,10,1.0,-1.0,0.0,True,,1.5e-08
22.0,+,265,36033.13163,6,10,1.0,1.0,2.0,0.0028,36033.6402,-0.5085699999981443,264,6,10,1.0,1.0,2.0,True,,1.5e-08
22.0,-,1,1360.27066,2,0,-1.0,0.0,-1.0,625.0,1360.2655,0.005159999999932552,1,2,0,-1.0,0.0,-1.0,True,,0.0034
22.0,-,2,1434.25771,2,0,-1.0,1.0,0.0,576.0,1434.2586,-0.0008899999997993291,2,2,0,-1.0,1.0,0.0,True,,0.0031
22.0,-,3,1510.47637,2,0,-1.0,-1.0,-2.0,324.0,1510.4753,0.0010700000000269938,3,2,0,-1.0,-1.0,-2.0,True,,0.0017
22.0,-,4,2970.58929,2,1,-1.0,0.0,-1.0,4.41,2970.5856,0.0036900000000059663,4,2,1,-1.0,0.0,-1.0,True,,2.4e-05
22.0,-,5,3043.88585,2,1,-1.0,1.0,0.0,7.84,3043.873,0.012850000000071304,5,2,1,-1.0,1.0,0.0,True,,4.2e-05
22.0,-,6,3119.32907,2,1,-1.0,-1.0,-2.0,5.29,3119.3083,0.020769999999629363,6,2,1,-1.0,-1.0,-2.0,True,,2.8e-05
22.0,-,7,4557.55303,2,2,-1.0,0.0,-1.0,5.29,4557.6043,-0.051269999999931315,7,2,2,-1.0,0.0,-1.0,True,,2.8e-05
22.0,-,8,4630.16696,2,2,-1.0,1.0,0.0,8.41,4630.1884,-0.021440000000438886,8,2,2,-1.0,1.0,0.0,True,,4.5e-05
22.0,-,9,4704.82846,2,2,-1.0,-1.0,-2.0,3.61,4704.8302,-0.0017400000006091432,9,2,2,-1.0,-1.0,-2.0,True,,1.9e-05
22.0,-,10,6121.15449,2,3,-1.0,0.0,-1.0,2.25,6121.184,-0.02951000000030035,10,2,3,-1.0,0.0,-1.0,True,,1.2e-05
22.0,-,11,6193.09493,2,3,-1.0,1.0,0.0,2.56,6193.0738,0.021130000000084692,11,2,3,-1.0,1.0,0.0,True,,1.4e-05
22.0,-,12,6266.95414,2,3,-1.0,-1.0,-2.0,2.25,6266.9086,0.04554000000007363,12,2,3,-1.0,-1.0,-2.0,True,,1.2e-05
22.0,-,14,7661.35656,2,4,-1.0,0.0,-1.0,1.44,7661.4111,-0.054540000000088185,14,2,4,-1.0,0.0,-1.0,True,,7.7e-06
22.0,-,15,7732.68093,2,4,-1.0,1.0,0.0,1.44,7732.6209,0.06003000000055181,15,2,4,-1.0,1.0,0.0,True,,7.7e-06
22.0,-,16,7805.69851,2,4,-1.0,-1.0,-2.0,1.0,7805.6201,0.07841000000007625,16,2,4,-1.0,-1.0,-2.0,True,,5.4e-06
22.0,-,18,9080.48641,3,0,-1.0,0.0,-1.0,576.0,9080.3888,0.09760999999889464,18,3,0,-1.0,0.0,-1.0,True,,0.0031
22.0,-,19,9178.07084,2,5,-1.0,0.0,-1.0,1.21,9178.2755,-0.20465999999942142,19,2,5,-1.0,0.0,-1.0,True,,6.5e-06
22.0,-,20,9248.80664,2,5,-1.0,1.0,0.0,1.0,9248.8524,-0.04575999999906344,20,2,5,-1.0,1.0,0.0,True,,5.4e-06
22.0,-,21,9320.9768,2,5,-1.0,-1.0,-2.0,1.0,9320.9223,0.054500000000189175,21,2,5,-1.0,-1.0,-2.0,True,,5.4e-06
22.0,-,25,10655.90585,3,1,-1.0,0.0,-1.0,4.41,10655.8058,0.10004999999910069,25,3,1,-1.0,0.0,-1.0,True,,2.4e-05
22.0,-,26,10671.91824,2,6,-1.0,0.0,-1.0,1.21,10671.9717,-0.053459999999176944,26,2,6,-1.0,0.0,-1.0,True,,6.5e-06
22.0,-,27,10741.68827,2,6,-1.0,1.0,0.0,0.81,10741.726,-0.03773000000001048,27,2,6,-1.0,1.0,0.0,True,,4.4e-06
22.0,-,28,10813.26695,2,6,-1.0,-1.0,-2.0,1.21,10813.2637,0.0032499999997526174,28,2,6,-1.0,-1.0,-2.0,True,,6.5e-06
22.0,-,31,12193.38447,5,1,0.0,-1.0,-1.0,0.04,12189.4294,3.955069999999978,31,5,1,0.0,-1.0,-1.0,True,,2.2e-07
22.0,-,32,12207.05952,3,2,-1.0,0.0,-1.0,4.0,12206.9883,0.07121999999981199,32,3,2,-1.0,0.0,-1.0,True,,2.2e-05
22.0,-,33,12212.07488,2,7,-1.0,1.0,0.0,0.04,12211.1948,0.8800800000008167,33,2,7,-1.0,1.0,0.0,True,,2.2e-07
22.0,-,34,12278.3215,2,7,-1.0,-1.0,-2.0,0.01,12277.8669,0.45459999999911815,34,2,7,-1.0,-1.0,-2.0,True,,5.4e-08
22.0,-,38,13588.23278,2,8,-1.0,0.0,-1.0,0.81,13588.621,-0.38821999999890977,38,2,8,-1.0,0.0,-1.0,True,,4.4e-06
22.0,-,39,13657.04,2,8,-1.0,1.0,0.0,0.16,13657.2422,-0.2021999999997206,39,2,8,-1.0,1.0,0.0,True,,8.6e-07
22.0,-,40,13726.75813,2,8,-1.0,-1.0,-2.0,0.49,13726.6374,0.1207300000005489,40,2,8,-1.0,-1.0,-2.0,True,,2.6e-06
22.0,-,41,13733.89933,3,3,-1.0,0.0,-1.0,1.69,13733.8241,0.07523000000037428,41,3,3,-1.0,0.0,-1.0,True,,9.1e-06
22.0,-,46,15012.58143,2,9,-1.0,0.0,-1.0,0.0093,15012.4028,0.17863000000033935,46,2,9,-1.0,0.0,-1.0,True,,5e-08
22.0,-,47,15079.93191,2,9,-1.0,1.0,0.0,0.0059,15079.9075,0.02440999999998894,47,2,9,-1.0,1.0,0.0,True,,3.2e-08
22.0,-,48,15152.2714,2,9,-1.0,-1.0,-2.0,0.0059,15149.3412,2.9301999999988766,48,2,9,-1.0,-1.0,-2.0,True,,3.2e-08
22.0,-,49,15236.34603,3,4,-1.0,0.0,-1.0,0.64,15236.2854,0.06062999999994645,49,3,4,-1.0,0.0,-1.0,True,,3.4e-06
22.0,-,59,16714.31613,3,5,-1.0,0.0,-1.0,0.16,16714.3149,0.001229999998031417,59,3,5,-1.0,0.0,-1.0,True,,8.6e-07
22.0,-,66,18167.73791,3,6,-1.0,0.0,-1.0,0.01,18167.7821,-0.0441900000005262,66,3,6,-1.0,0.0,-1.0,True,,5.4e-08
23.0,+,13,7068.34348,4,0,0.0,1.0,1.0,441.0,7068.1918,0.15168000000085158,13,4,0,0.0,1.0,1.0,True,,0.0024
23.0,+,17,8507.46349,4,1,0.0,1.0,1.0,1.44,8507.3047,0.15878999999949883,17,4,1,0.0,1.0,1.0,True,,7.7e-06
23.0,+,22,9924.41433,4,2,0.0,1.0,1.0,2.25,9924.298,0.1163299999989249,22,4,2,0.0,1.0,1.0,True,,1.2e-05
23.0,+,29,11319.25436,4,3,0.0,1.0,1.0,2.25,11319.1525,0.10186000000066997,29,4,3,0.0,1.0,1.0,True,,1.2e-05
23.0,+,36,12660.4838,7,0,2.0,0.0,2.0,25.0,12660.4475,0.03629999999975553,36,7,0,2.0,0.0,2.0,True,,0.00013
23.0,+,37,12692.08577,4,4,0.0,1.0,1.0,1.96,12691.9562,0.12956999999914842,37,4,4,0.0,1.0,1.0,True,,1.1e-05
23.0,+,42,14035.72068,7,1,2.0,0.0,2.0,0.16,14035.663,0.05767999999989115,42,7,1,2.0,0.0,2.0,True,,8.6e-07
23.0,+,43,14042.9436,4,5,0.0,1.0,1.0,1.44,14042.8167,0.12690000000111468,43,4,5,0.0,1.0,1.0,True,,7.7e-06
23.0,+,50,15371.98211,4,6,0.0,1.0,1.0,0.64,15371.8491,0.1330100000013772,50,4,6,0.0,1.0,1.0,True,,3.4e-06
23.0,+,51,15388.07406,7,2,2.0,0.0,2.0,0.36,15388.0186,0.05546000000140339,51,7,2,2.0,0.0,2.0,True,,1.9e-06
23.0,+,57,16679.24551,4,7,0.0,1.0,1.0,0.25,16679.1763,0.06921000000147615,57,4,7,0.0,1.0,1.0,True,,1.3e-06
23.0,+,58,16717.60429,7,3,2.0,0.0,2.0,0.49,16717.5323,0.07199000000036904,58,7,3,2.0,0.0,2.0,True,,2.6e-06
23.0,+,62,17964.84312,4,8,0.0,1.0,1.0,0.01,17964.9173,-0.07417999999961467,62,4,8,0.0,1.0,1.0,True,,5.4e-08
23.0,+,64,18024.37245,7,4,2.0,0.0,2.0,0.36,18024.3012,0.07124999999723514,64,7,4,2.0,0.0,2.0,True,,1.9e-06
23.0,+,71,19308.44969,7,5,2.0,0.0,2.0,0.16,19308.3978,0.05189000000245869,71,7,5,2.0,0.0,2.0,True,,8.6e-07
23.0,+,78,20569.88127,7,6,2.0,0.0,2.0,0.25,20569.8255,0.055770000002667075,78,7,6,2.0,0.0,2.0,True,,1.3e-06
23.0,+,81,20871.69421,6,0,1.0,0.0,1.0,225.0,20871.7204,-0.026189999996859115,81,6,0,1.0,0.0,1.0,True,,0.0012
23.0,+,82,20954.19562,6,0,1.0,-1.0,0.0,169.0,20954.2964,-0.10078000000066822,82,6,0,1.0,-1.0,0.0,True,,0.00091
23.0,+,83,21038.68528,6,0,1.0,1.0,2.0,144.0,21038.6921,-0.0068199999986973125,83,6,0,1.0,1.0,2.0,True,,0.00077
23.0,+,86,21808.76927,7,7,2.0,0.0,2.0,0.25,21808.7172,0.05207000000154949,86,7,7,2.0,0.0,2.0,True,,1.3e-06
23.0,+,93,22615.14,6,1,1.0,0.0,1.0,0.81,22615.1209,0.019099999997706618,93,6,1,1.0,0.0,1.0,True,,4.4e-06
23.0,+,94,22696.68917,6,1,1.0,-1.0,0.0,0.81,22696.7375,-0.04832999999780441,94,6,1,1.0,-1.0,0.0,True,,4.4e-06
23.0,+,95,22780.18487,6,1,1.0,1.0,2.0,0.36,22780.1635,0.021370000002207235,95,6,1,1.0,1.0,2.0,True,,1.9e-06
23.0,+,106,24320.69469,6,2,1.0,0.0,1.0,0.16,24320.8167,-0.1220099999991362,106,6,2,1.0,0.0,1.0,True,,8.6e-07
23.0,+,108,24401.34889,6,2,1.0,-1.0,0.0,0.16,24401.5825,-0.23360999999931664,107,6,2,1.0,-1.0,0.0,True,,8.6e-07
23.0,+,110,24483.73254,6,2,1.0,1.0,2.0,0.16,24483.6661,0.06644000000233063,110,6,2,1.0,1.0,2.0,True,,8.6e-07
23.0,+,120,25984.89315,6,3,1.0,0.0,1.0,1.69,25984.8524,0.040750000000116415,120,6,3,1.0,0.0,1.0,True,,9.1e-06
23.0,+,121,26064.38904,6,3,1.0,-1.0,0.0,1.96,26064.429,-0.0399600000018836,121,6,3,1.0,-1.0,0.0,True,,1.1e-05
23.0,+,122,26145.65711,6,3,1.0,1.0,2.0,1.21,26145.6398,0.017309999999270076,122,6,3,1.0,1.0,2.0,True,,6.5e-06
23.0,+,132,27603.24461,6,4,1.0,0.0,1.0,0.49,27603.0376,0.20701000000190106,132,6,4,1.0,0.0,1.0,True,,2.6e-06
23.0,+,134,27682.25802,6,4,1.0,-1.0,0.0,0.25,27683.0845,-0.8264799999997194,134,6,4,1.0,-1.0,0.0,True,,1.3e-06
23.0,+,136,27761.67027,6,4,1.0,1.0,2.0,0.49,27761.7245,-0.05423000000155298,136,6,4,1.0,1.0,2.0,True,,2.6e-06
23.0,+,145,29170.17341,6,5,1.0,0.0,1.0,0.09,29170.1718,0.0016099999993457459,145,6,5,1.0,0.0,1.0,True,,4.8e-07
23.0,+,147,29247.25897,6,5,1.0,-1.0,0.0,0.09,29247.3235,-0.06452999999964959,146,6,5,1.0,-1.0,0.0,True,,4.8e-07
23.0,+,150,29325.87807,6,5,1.0,1.0,2.0,0.16,29325.903,-0.02492999999958556,148,6,5,1.0,1.0,2.0,True,,8.6e-07
23.0,+,158,30678.32285,6,6,1.0,0.0,1.0,0.16,30678.3898,-0.06695000000036089,158,6,6,1.0,0.0,1.0,True,,8.6e-07
23.0,+,160,30755.63434,6,6,1.0,1.0,2.0,0.0,30756.9132,-1.2788599999985308,160,6,6,1.0,-1.0,0.0,False,,0.0
23.0,+,162,30831.26173,6,6,1.0,-1.0,0.0,0.09,30831.1331,0.12862999999924796,162,6,6,1.0,1.0,2.0,False,,4.8e-07
23.0,+,170,32119.55587,6,7,1.0,0.0,1.0,0.09,32119.6327,-0.07682999999815365,170,6,7,1.0,0.0,1.0,True,,4.8e-07
23.0,+,171,32193.65741,6,7,1.0,-1.0,0.0,0.04,32193.8099,-0.15249000000039814,171,6,7,1.0,-1.0,0.0,True,,2.2e-07
23.0,+,173,32268.87589,6,7,1.0,1.0,2.0,0.04,32268.9618,-0.0859100000016042,173,6,7,1.0,1.0,2.0,True,,2.2e-07
23.0,+,181,33484.40004,6,8,1.0,0.0,1.0,0.04,33484.6499,-0.24985999999626074,181,6,8,1.0,0.0,1.0,True,,2.2e-07
23.0,+,182,33556.04826,6,8,1.0,-1.0,0.0,0.09,33555.8001,0.24816000000282656,182,6,8,1.0,-1.0,0.0,True,,4.8e-07
23.0,+,184,33630.2729,6,8,1.0,1.0,2.0,0.04,33630.1239,0.14900000000488944,183,6,8,1.0,1.0,2.0,True,,2.2e-07
23.0,+,192,34766.72178,6,9,1.0,0.0,1.0,0.0033,34766.5384,0.18338000000221655,193,6,9,1.0,0.0,1.0,True,,1.8e-08
