      0.9482000000  2.81624554397222E+05  2.24048737117643E+06
      0.9555000000  2.70840176936113E+05  2.04861852626665E+06
      0.9628000000  2.60398939940614E+05  1.87280669266756E+06
      0.9701000000  2.50292120201935E+05  1.71182188155801E+06
      0.9774000000  2.40511179852534E+05  1.56451491013591E+06
      0.9847000000  2.31047760492401E+05  1.42981340635963E+06
      0.9920000000  2.21893677575545E+05  1.30671790891125E+06
      0.9993000000  2.13040915057202E+05  1.19429806451921E+06
      1.0066000000  2.04481620301866E+05  1.09168892532659E+06
      1.0139000000  1.96208099251847E+05  9.98087349354501E+05
      1.0212000000  1.88212811855535E+05  9.12748507300289E+05
      1.0285000000  1.80488367754046E+05  8.34982498942006E+05
      1.0358000000  1.73027522224309E+05  7.64151082311643E+05
      1.0431000000  1.65823172376036E+05  6.99664518566646E+05
      1.0504000000  1.58868353599355E+05  6.40978535152513E+05
      1.0577000000  1.52156236259151E+05  5.87591409426893E+05
      1.0650000000  1.45680122631436E+05  5.39041174427305E+05
      1.0723000000  1.39433444076294E+05  4.94902947928380E+05
      1.0796000000  1.33409758441174E+05  4.54786385368318E+05
      1.0869000000  1.27602747687482E+05  4.18333256643687E+05
      1.0942000000  1.22006215732642E+05  3.85215146192126E+05
      1.1015000000  1.16614086498976E+05  3.55131275216406E+05
      1.1088000000  1.11420402159991E+05  3.27806444362121E+05
      1.1161000000  1.06419321573854E+05  3.02989094654202E+05
      1.1234000000  1.01605118893146E+05  2.80449484031870E+05
      1.1307000000  9.69721823392403E+04  2.59977976403283E+05
      1.1380000000  9.25150131290346E+04  2.41383439773551E+05
      1.1453000000  8.82282245411484E+04  2.24491749685610E+05
      1.1526000000  8.41065411081820E+04  2.09144393953158E+05
      1.1599000000  8.01447979211716E+04  1.95197174458102E+05
      1.1672000000  7.63379400320031E+04  1.82519001630232E+05
      1.1745000000  7.26810219392680E+04  1.70990777121565E+05
      1.1818000000  6.91692071428473E+04  1.60504360128820E+05
      1.1891000000  6.57977677524343E+04  1.50961612801188E+05
      1.1964000000  6.25620841352157E+04  1.42273520192602E+05
      1.2037000000  5.94576445880680E+04  1.34359380274092E+05
      1.2110000000  5.64800450198619E+04  1.27146059607748E+05
      1.2183000000  5.36249886298229E+04  1.20567310395296E+05
      1.2256000000  5.08882855683678E+04  1.14563144746676E+05
      1.2329000000  4.82658525674069E+04  1.09079262163565E+05
      1.2402000000  4.57537125277986E+04  1.04066526395479E+05
      1.2475000000  4.33479940524273E+04  9.94804879985733E+04
      1.2548000000  4.10449309142686E+04  9.52809491063065E+04
      1.2621000000  3.88408614497844E+04  9.14315671040944E+04
      1.2694000000  3.67322278690553E+04  8.78994940844197E+04
      1.2767000000  3.47155754751909E+04  8.46550491426720E+04
      1.2840000000  3.27875517867567E+04  8.16714207555226E+04
      1.2913000000  3.09449055582018E+04  7.89243966615868E+04
      1.2986000000  2.91844856945537E+04  7.63921188374488E+04
      1.3059000000  2.75032400579479E+04  7.40548613300214E+04
      1.3132000000  2.58982141648759E+04  7.18948288682221E+04
      1.3205000000  2.43665497743337E+04  6.98959743326324E+04
      1.3278000000  2.29054833683351E+04  6.80438333110447E+04
      1.3351000000  2.15123445274961E+04  6.63253741104779E+04
      1.3424000000  2.01845542055854E+04  6.47288617323446E+04
      1.3497000000  1.89196229080526E+04  6.32437344470050E+04
      1.3570000000  1.77151487805892E+04  6.18604917269758E+04
      1.3643000000  1.65688156147161E+04  6.05705924146021E+04
      1.3716000000  1.54783907782307E+04  5.93663621099974E+04
