source_index,J,parity,original_rank,observed_cm,state,v,Lambda,Sigma,Omega,input_weight,calculated_cm,residual_cm,ef
1448,53.0,-,32,46301.5494,2,1,-1.0,0.0,-1.0,1.0,46301.51831408843,0.031085911570698954,e
1449,53.0,+,3,47064.7694,2,2,-1.0,0.0,-1.0,1.0,47064.845912104545,-0.0765121045478736,f
1450,53.0,-,33,47064.9894,2,2,-1.0,0.0,-1.0,1.0,47065.07223668483,-0.08283668482908979,e
1451,53.0,+,4,47815.3294,2,3,-1.0,0.0,-1.0,1.0,47815.44842922966,-0.11902922965964535,f
1452,53.0,-,34,47815.6094,2,3,-1.0,0.0,-1.0,1.0,47815.67127089238,-0.06187089237937471,e
1453,53.0,+,5,48552.6594,2,4,-1.0,0.0,-1.0,1.0,48552.718879374836,-0.059479374838701915,f
1454,53.0,-,35,48552.9494,2,4,-1.0,0.0,-1.0,1.0,48552.93814226409,0.011257735910476185,e
1455,53.0,+,6,49276.3594,2,5,-1.0,0.0,-1.0,1.0,49276.33561229185,0.02378770815266762,f
1456,53.0,-,36,49276.6294,2,5,-1.0,0.0,-1.0,1.0,49276.551197701505,0.07820229849312454,e
1457,53.0,+,7,49985.8894,2,6,-1.0,0.0,-1.0,1.0,49986.05507241505,-0.1656724150525406,f
1458,53.0,-,37,49986.2594,2,6,-1.0,0.0,-1.0,1.0,49986.26688919256,-0.007489192554203328,e
1459,54.0,-,1,45584.2794,2,0,-1.0,0.0,-1.0,1.0,45584.303950145964,-0.02455014596489491,f
1460,54.0,+,31,45584.5594,2,0,-1.0,0.0,-1.0,1.0,45584.54553279772,0.013867202280380297,e
1461,54.0,-,2,46359.8094,2,1,-1.0,0.0,-1.0,1.0,46359.8191232451,-0.009723245100758504,f
1462,54.0,+,32,46360.1094,2,1,-1.0,0.0,-1.0,1.0,46360.05722621169,0.05217378831002861,e
1463,54.0,-,3,47122.6994,2,2,-1.0,0.0,-1.0,1.0,47122.77567444179,-0.076274441795249,f
1464,54.0,+,33,47122.9394,2,2,-1.0,0.0,-1.0,1.0,47123.01024644384,-0.07084644383576233,e
1465,54.0,-,4,47872.6794,2,3,-1.0,0.0,-1.0,1.0,47872.767282288696,-0.08788228869525483,f
1466,54.0,+,34,47872.9294,2,3,-1.0,0.0,-1.0,1.0,47872.998239740846,-0.0688397408448509,e
1467,54.0,-,5,48609.3794,2,4,-1.0,0.0,-1.0,1.0,48609.414780110696,-0.03538011069758795,f
1468,54.0,+,35,48609.6394,2,4,-1.0,0.0,-1.0,1.0,48609.64202342631,-0.002623426313220989,e
1469,54.0,-,6,49332.4194,2,5,-1.0,0.0,-1.0,1.0,49332.39587423341,0.0235257665917743,f
1470,54.0,+,36,49332.6794,2,5,-1.0,0.0,-1.0,1.0,49332.61930109035,0.06009890964924125,e
1471,55.0,+,1,45644.4694,2,0,-1.0,0.0,-1.0,1.0,45644.497601982024,-0.028201982022437733,f
1472,55.0,-,31,45644.7694,2,0,-1.0,0.0,-1.0,1.0,45644.74782171507,0.021578284926363267,e
1473,55.0,+,2,46419.4194,2,1,-1.0,0.0,-1.0,1.0,46419.407537305175,0.011862694824230857,f
1474,55.0,-,32,46419.7094,2,1,-1.0,0.0,-1.0,1.0,46419.65414927829,0.055250721707125194,e
1475,55.0,+,3,47181.6494,2,2,-1.0,0.0,-1.0,1.0,47181.751910117164,-0.10251011716172798,f
1476,55.0,-,33,47181.9594,2,2,-1.0,0.0,-1.0,1.0,47181.99486049915,-0.035460499151668046,e
1477,55.0,+,4,47931.0194,2,3,-1.0,0.0,-1.0,1.0,47931.120963883375,-0.10156388337782118,f
1478,55.0,-,34,47931.3094,2,3,-1.0,0.0,-1.0,1.0,47931.36016561594,-0.05076561593887163,e
1479,55.0,+,5,48667.0994,2,4,-1.0,0.0,-1.0,1.0,48667.13360670445,-0.03420670444756979,f
1480,55.0,-,35,48667.3994,2,4,-1.0,0.0,-1.0,1.0,48667.36895639232,0.030443607683992013,e
1481,55.0,+,6,49389.4894,2,5,-1.0,0.0,-1.0,1.0,49389.466908799935,0.02249120006308658,f
1482,55.0,-,36,49389.7794,2,5,-1.0,0.0,-1.0,1.0,49389.69830044656,0.08109955344116315,e
1483,55.0,+,7,50097.7294,2,6,-1.0,0.0,-1.0,1.0,50097.878227508285,-0.14882750828837743,f
1484,55.0,-,37,50098.0994,2,6,-1.0,0.0,-1.0,1.0,50098.10556366589,-0.006163665893836878,e
1485,56.0,-,1,45705.7594,2,0,-1.0,0.0,-1.0,1.0,45705.75891438917,0.0004856108353124,f
1486,56.0,+,31,45706.0494,2,0,-1.0,0.0,-1.0,1.0,45706.017905632674,0.03149436732928734,e
1487,56.0,-,2,46480.0594,2,1,-1.0,0.0,-1.0,1.0,46480.05238884839,0.007011151610640809,f
1488,56.0,+,32,46480.3694,2,1,-1.0,0.0,-1.0,1.0,46480.307641980005,0.06175801999779651,e
1489,56.0,-,3,47241.7094,2,2,-1.0,0.0,-1.0,1.0,47241.77316198681,-0.06376198680663947,f
1490,56.0,+,33,47241.9594,2,2,-1.0,0.0,-1.0,1.0,47242.02462052415,-0.06522052414948121,e
1491,56.0,-,4,47990.4394,2,3,-1.0,0.0,-1.0,1.0,47990.50799659215,-0.06859659214387648,f
1492,56.0,+,34,47990.6994,2,3,-1.0,0.0,-1.0,1.0,47990.75556991032,-0.05616991032002261,e
1493,56.0,-,5,48725.8494,2,4,-1.0,0.0,-1.0,1.0,48725.87385941757,-0.024459417567413766,f
1494,56.0,+,35,48726.1494,2,4,-1.0,0.0,-1.0,1.0,48726.11744023361,0.03195976639108267,e
1495,56.0,-,6,49447.5894,2,5,-1.0,0.0,-1.0,1.0,49447.547193150844,0.04220684915344464,f
1496,56.0,+,36,49447.8694,2,5,-1.0,0.0,-1.0,1.0,49447.78667173682,0.08272826317988802,e
1497,56.0,-,7,50155.2294,2,6,-1.0,0.0,-1.0,1.0,50155.28585499685,-0.056454996854881756,f
1498,57.0,+,1,45768.0794,2,0,-1.0,0.0,-1.0,1.0,45768.08643323877,-0.007033238769508898,f
1499,57.0,-,31,45768.3894,2,0,-1.0,0.0,-1.0,1.0,45768.354329218084,0.0350707819161471,e
1500,57.0,+,2,46541.7794,2,1,-1.0,0.0,-1.0,1.0,46541.75221082181,0.027189178188564256,f
1501,57.0,-,32,46542.0994,2,1,-1.0,0.0,-1.0,1.0,46542.01623606275,0.08316393724817317,e
1502,57.0,+,3,47302.7794,2,2,-1.0,0.0,-1.0,1.0,47302.8379455129,-0.05854551290394738,f
1503,57.0,-,33,47303.0594,2,2,-1.0,0.0,-1.0,1.0,47303.09804077796,-0.03864077795878984,e
1504,57.0,+,4,48050.8294,2,3,-1.0,0.0,-1.0,1.0,48050.92687504367,-0.09747504366532667,f
1505,57.0,-,34,48051.1394,2,3,-1.0,0.0,-1.0,1.0,48051.182946046036,-0.043546046035771724,e
1506,57.0,+,5,48785.5994,2,4,-1.0,0.0,-1.0,1.0,48785.634009960566,-0.03460996056674048,f
1507,57.0,-,35,48785.9194,2,4,-1.0,0.0,-1.0,1.0,48785.8859454505,0.03345454949885607,e
1508,57.0,+,6,49506.6594,2,5,-1.0,0.0,-1.0,1.0,49506.635175291034,0.024224708962719887,f
1509,57.0,-,36,49506.9694,2,5,-1.0,0.0,-1.0,1.0,49506.88286175217,0.08653824782959418,e
1510,57.0,+,7,50213.5894,2,6,-1.0,0.0,-1.0,1.0,50213.68875877088,-0.09935877087991685,f
1511,57.0,-,37,50213.8994,2,6,-1.0,0.0,-1.0,1.0,50213.93209233549,-0.03269233548780903,e
1512,58.0,-,1,45831.4994,2,0,-1.0,0.0,-1.0,1.0,45831.47867777091,0.020722229091916233,f
1513,58.0,+,31,45831.8094,2,0,-1.0,0.0,-1.0,1.0,45831.75561048857,0.053789511424838565,e
1514,58.0,-,2,46604.5494,2,1,-1.0,0.0,-1.0,1.0,46604.50550920173,0.04389079827524256,f
1515,58.0,+,32,46604.8494,2,1,-1.0,0.0,-1.0,1.0,46604.77843628121,0.07096371879015351,e
1516,58.0,-,3,47364.8794,2,2,-1.0,0.0,-1.0,1.0,47364.944748708826,-0.0653487088275142,f
1517,58.0,+,33,47365.1894,2,2,-1.0,0.0,-1.0,1.0,47365.21360805125,-0.02420805124711478,e
1518,58.0,-,4,48112.2994,2,3,-1.0,0.0,-1.0,1.0,48112.37606585153,-0.07666585152765037,f
1519,58.0,+,34,48112.5994,2,3,-1.0,0.0,-1.0,1.0,48112.64075941029,-0.04135941029380774,e
1520,58.0,-,5,48846.3794,2,4,-1.0,0.0,-1.0,1.0,48846.41250141873,-0.033101418732258026,f
1521,58.0,+,35,48846.7294,2,4,-1.0,0.0,-1.0,1.0,48846.672913897484,0.05648610251228092,e
1522,58.0,-,6,49566.7594,2,5,-1.0,0.0,-1.0,1.0,49566.729273985475,0.030126014527922962,f
1523,58.0,+,36,49567.0494,2,5,-1.0,0.0,-1.0,1.0,49566.9852880239,0.06411197610577801,e
1524,58.0,-,7,50272.9794,2,6,-1.0,0.0,-1.0,0.0,50273.085333824834,-0.10593382483784808,f
1525,58.0,+,37,50273.2994,2,6,-1.0,0.0,-1.0,1.0,50273.33684230257,-0.037442302564159036,e
1526,59.0,+,1,45895.9194,2,0,-1.0,0.0,-1.0,1.0,45895.93414055609,-0.014740556092874613,f
1527,59.0,-,31,45896.2794,2,0,-1.0,0.0,-1.0,1.0,45896.22024077145,0.05915922854910605,e
1528,59.0,+,2,46668.3194,2,1,-1.0,0.0,-1.0,1.0,46668.310762946596,0.00863705340452725,f
1529,59.0,-,32,46668.6894,2,1,-1.0,0.0,-1.0,1.0,46668.59272035281,0.09667964719119482,e
1530,59.0,+,3,47428.0294,2,2,-1.0,0.0,-1.0,1.0,47428.092032083674,-0.06263208367454354,f
1531,59.0,-,33,47428.3594,2,2,-1.0,0.0,-1.0,1.0,47428.369781609734,-0.01038160973257618,e
1532,59.0,+,4,48174.7594,2,3,-1.0,0.0,-1.0,1.0,48174.85400754784,-0.09460754783503944,f
1533,59.0,-,34,48175.0994,2,3,-1.0,0.0,-1.0,1.0,48175.127447288105,-0.028047288105881307,e
1534,59.0,+,5,48908.1894,2,4,-1.0,0.0,-1.0,1.0,48908.207748173736,-0.018348173733102158,f
1535,59.0,-,35,48908.5394,2,4,-1.0,0.0,-1.0,1.0,48908.476758705,0.0626412950005033,e
1536,59.0,+,6,49627.8494,2,5,-1.0,0.0,-1.0,1.0,49627.82787867286,0.02152132713672472,f
1537,59.0,-,36,49628.1694,2,5,-1.0,0.0,-1.0,1.0,49628.09233873553,0.0770612644701032,e
1538,59.0,+,7,50333.3894,2,6,-1.0,0.0,-1.0,0.0,50333.473945241254,-0.0845452412540908,f
1539,60.0,-,1,45961.4794,2,0,-1.0,0.0,-1.0,1.0,45961.4512874544,0.028112545594922267,f
1540,60.0,+,31,45961.8194,2,0,-1.0,0.0,-1.0,1.0,45961.74668466427,0.07271533572929911,e
1541,60.0,-,2,46733.2094,2,1,-1.0,0.0,-1.0,1.0,46733.16642395056,0.042976049437129404,f
1542,60.0,+,32,46733.5394,2,1,-1.0,0.0,-1.0,1.0,46733.457538910705,0.08186108929658076,e
1543,60.0,-,3,47492.2194,2,2,-1.0,0.0,-1.0,1.0,47492.278228584706,-0.05882858470431529,f
1544,60.0,+,33,47492.5494,2,2,-1.0,0.0,-1.0,1.0,47492.564993138,-0.015593137999530882,e
1545,60.0,-,4,48238.2994,2,3,-1.0,0.0,-1.0,1.0,48238.35911051448,-0.05971051447704667,f
1546,60.0,+,34,48238.6094,2,3,-1.0,0.0,-1.0,1.0,48238.641418794854,-0.03201879485277459,e
1547,60.0,-,5,48971.0194,2,4,-1.0,0.0,-1.0,1.0,48971.01813582443,0.0012641755674849264,f
1548,60.0,+,35,48971.3594,2,4,-1.0,0.0,-1.0,1.0,48971.29586420072,0.06353579927963438,e
1549,60.0,-,6,49689.9694,2,5,-1.0,0.0,-1.0,1.0,49689.92934937569,0.040050624309515115,f
1550,60.0,+,36,49690.3294,2,5,-1.0,0.0,-1.0,1.0,49690.20237263434,0.12702736566279782,e
1551,60.0,-,7,50394.7594,2,6,-1.0,0.0,-1.0,1.0,50394.85292809365,-0.09352809364645509,f
1552,60.0,+,37,50395.1494,2,6,-1.0,0.0,-1.0,1.0,50395.12113253367,0.028267466332181357,e
1553,61.0,+,1,46028.0494,2,0,-1.0,0.0,-1.0,1.0,46028.02855757571,0.02084242429555161,f
1554,61.0,-,31,46028.4194,2,0,-1.0,0.0,-1.0,1.0,46028.33337999449,0.08602000551036326,e
1555,61.0,+,2,46799.1094,2,1,-1.0,0.0,-1.0,1.0,46799.070916993885,0.03848300611571176,f
1556,61.0,-,32,46799.4594,2,1,-1.0,0.0,-1.0,1.0,46799.37131545469,0.08808454530662857,e
1557,61.0,+,3,47557.4594,2,2,-1.0,0.0,-1.0,1.0,47557.50174353779,-0.04234353778883815,f
1558,61.0,-,33,47557.8094,2,2,-1.0,0.0,-1.0,1.0,47557.79764667885,0.011753321145079099,e
1559,61.0,+,4,48302.8294,2,3,-1.0,0.0,-1.0,1.0,48302.889756912715,-0.06035691271245014,f
1560,61.0,-,34,48303.1494,2,3,-1.0,0.0,-1.0,1.0,48303.18105480443,-0.031654804428399075,e
1561,61.0,+,5,49034.8494,2,4,-1.0,0.0,-1.0,1.0,49034.84202110591,0.007378894086286891,f
1562,61.0,-,35,49035.1894,2,4,-1.0,0.0,-1.0,1.0,49035.128585827675,0.0608141723278095,e
1563,61.0,+,6,49753.0794,2,5,-1.0,0.0,-1.0,1.0,49753.032016609424,0.04738339057803387,f
1564,61.0,-,36,49753.4494,2,5,-1.0,0.0,-1.0,1.0,49753.31371894021,0.1356810597862932,e
1565,61.0,+,7,50457.1794,2,6,-1.0,0.0,-1.0,1.0,50457.22058734783,-0.041187347829691134,f
1566,61.0,-,37,50457.4994,2,6,-1.0,0.0,-1.0,1.0,50457.49731026232,0.002089737681671977,e
1567,62.0,-,1,46095.7094,2,0,-1.0,0.0,-1.0,1.0,46095.664363236596,0.04503676340391394,f
1568,62.0,+,31,46096.0694,2,0,-1.0,0.0,-1.0,1.0,46095.97873777717,0.09066222282854142,e
1569,62.0,-,2,46866.0794,2,1,-1.0,0.0,-1.0,1.0,46866.02263969325,0.05676030675385846,f
1570,62.0,+,32,46866.4694,2,1,-1.0,0.0,-1.0,1.0,46866.33244630097,0.13695369903143728,e
1571,62.0,-,3,47623.7194,2,2,-1.0,0.0,-1.0,1.0,47623.760954586796,-0.0415545867945184,f
1572,62.0,+,33,47624.0694,2,2,-1.0,0.0,-1.0,1.0,47624.06611857415,0.0032814258520375006,e
1573,62.0,-,4,48368.3794,2,3,-1.0,0.0,-1.0,1.0,48368.44430061124,-0.06490061124350177,f
1574,62.0,+,34,48368.7394,2,3,-1.0,0.0,-1.0,1.0,48368.74470787858,-0.005307878578605596,e
1575,62.0,-,5,49099.6894,2,4,-1.0,0.0,-1.0,1.0,49099.677731805365,0.011668194638332352,f
1576,62.0,+,35,49100.0494,2,4,-1.0,0.0,-1.0,1.0,49099.973250061135,0.07614993886818411,e
1577,62.0,-,6,49817.1994,2,5,-1.0,0.0,-1.0,1.0,49817.134181289206,0.06521871079166885,f
1578,62.0,+,36,49817.5694,2,5,-1.0,0.0,-1.0,1.0,49817.424677251845,0.14472274815489072,e
1579,63.0,+,1,46164.4194,2,0,-1.0,0.0,-1.0,1.0,46164.35708991805,0.06231008195027243,f
1580,63.0,-,31,46164.7794,2,0,-1.0,0.0,-1.0,1.0,46164.681142171874,0.09825782812549733,e
1581,63.0,+,2,46934.0894,2,1,-1.0,0.0,-1.0,1.0,46934.019962449594,0.06943755040265387,f
1582,63.0,-,32,46934.4594,2,1,-1.0,0.0,-1.0,1.0,46934.33930053105,0.12009946894977475,e
1583,63.0,+,3,47690.6394,2,2,-1.0,0.0,-1.0,1.0,47691.054211631774,-0.4148116317737731,f
1584,63.0,-,33,47691.3994,2,2,-1.0,0.0,-1.0,1.0,47691.368757401215,0.030642598787380848,e
1585,63.0,+,4,48434.9694,2,3,-1.0,0.0,-1.0,1.0,48435.021067111185,-0.051667111183633097,f
1586,63.0,-,34,48435.3394,2,3,-1.0,0.0,-1.0,1.0,48435.33070219164,0.00869780835637357,e
1587,63.0,+,5,49165.5094,2,4,-1.0,0.0,-1.0,1.0,49165.52356667668,-0.014166676679451484,f
1588,63.0,-,35,49165.8994,2,4,-1.0,0.0,-1.0,1.0,49165.82815432271,0.07124567728897091,e
1589,63.0,+,6,49882.2894,2,5,-1.0,0.0,-1.0,1.0,49882.234114633684,0.05528536631754832,f
1590,63.0,-,36,49882.6494,2,5,-1.0,0.0,-1.0,1.0,49882.533517451644,0.11588254835805856,e
1591,64.0,-,1,46234.1494,2,0,-1.0,0.0,-1.0,1.0,46234.105096220985,0.04430377901735483,f
1592,64.0,+,31,46234.5694,2,0,-1.0,0.0,-1.0,1.0,46234.43895043935,0.13044956065277802,e
1593,64.0,-,2,47003.0994,2,1,-1.0,0.0,-1.0,1.0,47003.06122839553,0.038171604472154286,f
1594,64.0,+,32,47003.5094,2,1,-1.0,0.0,-1.0,1.0,47003.39021993859,0.11918006141058868,e
1595,64.0,-,3,47759.3394,2,2,-1.0,0.0,-1.0,1.0,47759.379836763605,-0.0404367636074312,f
1596,64.0,+,33,47759.7294,2,2,-1.0,0.0,-1.0,1.0,47759.70388390928,0.025516090718156192,e
1597,64.0,-,4,48502.5694,2,3,-1.0,0.0,-1.0,1.0,48502.61835347091,-0.04895347091223812,f
1598,64.0,+,34,48502.9494,2,3,-1.0,0.0,-1.0,1.0,48502.937333455215,0.012066544783010613,e
1599,64.0,-,5,49232.3694,2,4,-1.0,0.0,-1.0,1.0,49232.37779535249,-0.00839535248815082,f
1600,64.0,+,35,49232.7594,2,4,-1.0,0.0,-1.0,1.0,49232.69156689308,0.06783310692117084,e
1601,64.0,-,6,49948.4094,2,5,-1.0,0.0,-1.0,1.0,49948.33005806726,0.07934193273831625,f
1602,64.0,+,36,49948.7494,2,5,-1.0,0.0,-1.0,1.0,49948.63847960716,0.1109203928426723,e
1603,65.0,+,1,46304.9794,2,0,-1.0,0.0,-1.0,1.0,46304.90671382078,0.0726861792136333,f
1604,65.0,-,31,46305.3594,2,0,-1.0,0.0,-1.0,1.0,46305.25049289499,0.10890710500825662,e
1605,65.0,+,2,47073.2094,2,1,-1.0,0.0,-1.0,1.0,47073.144753341025,0.06464665897510713,f
1606,65.0,-,32,47073.6094,2,1,-1.0,0.0,-1.0,1.0,47073.48351897465,0.12588102534937207,e
1607,65.0,+,3,47828.7194,2,2,-1.0,0.0,-1.0,1.0,47828.73612419918,-0.016724199180316646,f
1608,65.0,-,33,47829.0994,2,2,-1.0,0.0,-1.0,1.0,47829.06979095416,0.029609045835968573,e
1609,65.0,+,4,48571.1994,2,3,-1.0,0.0,-1.0,1.0,48571.23442822674,-0.035028226739086676,f
1610,65.0,-,34,48571.5594,2,3,-1.0,0.0,-1.0,1.0,48571.56286883898,-0.0034688389787334017,e
1611,65.0,+,5,49300.2394,2,4,-1.0,0.0,-1.0,1.0,49300.23865825442,0.0007417455781251192,f
1612,65.0,-,35,49300.6094,2,4,-1.0,0.0,-1.0,1.0,49300.56172682126,0.04767317874211585,e
1613,65.0,+,6,50015.4894,2,5,-1.0,0.0,-1.0,1.0,50015.42022312029,0.06917687971144915,f
1614,65.0,-,36,50015.8494,2,5,-1.0,0.0,-1.0,1.0,50015.73777387158,0.11162612841872033,e
1615,66.0,-,1,46376.8294,2,0,-1.0,0.0,-1.0,1.0,46376.760247421,0.06915257900254801,f
1616,66.0,+,31,46377.2494,2,0,-1.0,0.0,-1.0,1.0,46377.11407286371,0.13532713628956117,e
1617,66.0,-,2,47144.3294,2,1,-1.0,0.0,-1.0,1.0,47144.26882571691,0.06057428309577517,f
1618,66.0,+,32,47144.7394,2,1,-1.0,0.0,-1.0,1.0,47144.61748469289,0.12191530710697407,e
1619,66.0,-,3,47899.0794,2,2,-1.0,0.0,-1.0,1.0,47899.121340212834,-0.04194021283183247,f
1620,66.0,+,33,47899.5194,2,2,-1.0,0.0,-1.0,1.0,47899.46474342885,0.05465657114837086,e
1621,66.0,-,4,48640.8094,2,3,-1.0,0.0,-1.0,1.0,48640.86753131353,-0.05813131353352219,f
1622,66.0,+,34,48641.2194,2,3,-1.0,0.0,-1.0,1.0,48641.20554689169,0.013853108313924167,e
1623,66.0,-,5,49369.0894,2,4,-1.0,0.0,-1.0,1.0,49369.1043665004,-0.014966500406444538,f
1624,66.0,+,35,49369.5394,2,4,-1.0,0.0,-1.0,1.0,49369.43684383314,0.10255616686481517,e
1625,66.0,-,6,50083.5494,2,5,-1.0,0.0,-1.0,1.0,50083.50279132591,0.046608674092567526,f
1626,66.0,+,36,50083.9894,2,5,-1.0,0.0,-1.0,1.0,50083.82958038078,0.1598196192207979,e
1627,67.0,+,1,46449.7394,2,0,-1.0,0.0,-1.0,1.0,46449.6639747059,0.07542529409693088,f
1628,67.0,-,31,46450.1694,2,0,-1.0,0.0,-1.0,1.0,46450.02796663186,0.1414333681386779,e
1629,67.0,+,2,47216.5294,2,1,-1.0,0.0,-1.0,1.0,47216.43170651752,0.0976934824793716,f
1630,67.0,-,32,47216.9294,2,1,-1.0,0.0,-1.0,1.0,47216.79037669063,0.13902330936980434,e
1631,67.0,+,3,47970.5294,2,2,-1.0,0.0,-1.0,1.0,47970.53372306704,-0.004323067041696049,f
1632,67.0,-,33,47970.9094,2,2,-1.0,0.0,-1.0,1.0,47970.88697819589,0.022421804103942122,e
1633,67.0,+,4,48711.4794,2,3,-1.0,0.0,-1.0,1.0,48711.5158739819,-0.0364739819051465,f
1634,67.0,-,34,48711.8694,2,3,-1.0,0.0,-1.0,1.0,48711.863577457516,0.005822542487294413,e
1635,67.0,+,5,49438.9994,2,4,-1.0,0.0,-1.0,1.0,49438.973101810545,0.026298189455701504,f
1636,67.0,-,35,49439.3794,2,4,-1.0,0.0,-1.0,1.0,49439.31509823657,0.06430176342837512,e
1637,67.0,+,6,50152.6894,2,5,-1.0,0.0,-1.0,1.0,50152.575914115354,0.11348588464898057,f
1638,67.0,-,36,50153.0694,2,5,-1.0,0.0,-1.0,1.0,50152.912049148545,0.15735085145570338,e
1639,68.0,-,1,46523.6894,2,0,-1.0,0.0,-1.0,1.0,46523.61614629101,0.07325370899343397,f
1640,68.0,+,31,46524.1594,2,0,-1.0,0.0,-1.0,1.0,46523.99042339798,0.16897660201357212,e
1641,68.0,-,2,47289.7094,2,1,-1.0,0.0,-1.0,1.0,47289.63162924185,0.07777075815101853,f
1642,68.0,+,32,47290.1594,2,1,-1.0,0.0,-1.0,1.0,47290.0004270508,0.15897294919705018,e
1643,68.0,-,3,48042.9294,2,2,-1.0,0.0,-1.0,1.0,48042.97148294067,-0.04208294067211682,f
1644,68.0,+,33,48043.4094,2,2,-1.0,0.0,-1.0,1.0,48043.334704014516,0.07469598548050271,e
1645,68.0,-,4,48783.1094,2,3,-1.0,0.0,-1.0,1.0,48783.17763871329,-0.06823871329106623,f
1646,68.0,+,34,48783.5594,2,3,-1.0,0.0,-1.0,1.0,48783.53514159279,0.024258407211164013,e
1647,68.0,-,5,49509.8394,2,4,-1.0,0.0,-1.0,1.0,49509.843016410014,-0.0036164100165478885,f
1648,68.0,+,35,49510.2994,2,4,-1.0,0.0,-1.0,1.0,49510.19464082433,0.10475917567237047,e
1649,68.0,-,6,50222.6894,2,5,-1.0,0.0,-1.0,1.0,50222.63771271055,0.05168728945136536,f
1650,68.0,+,36,50223.1594,2,5,-1.0,0.0,-1.0,1.0,50222.98329995973,0.1761000402693753,e
1651,69.0,+,1,46598.7094,2,0,-1.0,0.0,-1.0,1.0,46598.61498567361,0.09441432639141567,f
1652,69.0,-,31,46599.1494,2,0,-1.0,0.0,-1.0,1.0,46598.99966522399,0.14973477600869955,e
1653,69.0,+,2,47363.9394,2,1,-1.0,0.0,-1.0,1.0,47363.86679983239,0.07260016761574661,f
1654,69.0,-,32,47364.3594,2,1,-1.0,0.0,-1.0,1.0,47364.24584028127,0.11355971873126691,e
1655,69.0,+,3,48116.4194,2,2,-1.0,0.0,-1.0,1.0,48116.432801855786,-0.013401855787378736,f
1656,69.0,-,33,48116.8294,2,2,-1.0,0.0,-1.0,1.0,48116.80610146786,0.023298532141780015,e
1657,69.0,+,4,48855.7994,2,3,-1.0,0.0,-1.0,1.0,48855.85097913378,-0.05157913377479417,f
1658,69.0,-,34,48856.2194,2,3,-1.0,0.0,-1.0,1.0,48856.218391478105,0.0010085218964377418,e
1659,69.0,+,5,49581.7394,2,4,-1.0,0.0,-1.0,1.0,49581.71223292936,0.027167070635186974,f
1660,69.0,-,35,49582.1694,2,4,-1.0,0.0,-1.0,1.0,49582.07359277558,0.09580722441751277,e
1661,69.0,+,6,50293.7794,2,5,-1.0,0.0,-1.0,1.0,50293.6862780142,0.09312198580300901,f
1662,69.0,-,36,50294.1594,2,5,-1.0,0.0,-1.0,1.0,50294.04142225958,0.11797774041770026,e
1663,70.0,-,1,46674.7294,2,0,-1.0,0.0,-1.0,1.0,46674.658689181015,0.0707108189817518,f
1664,70.0,+,31,46675.2094,2,0,-1.0,0.0,-1.0,1.0,46675.05388698275,0.1555130172491772,e
1665,70.0,-,2,47439.2094,2,1,-1.0,0.0,-1.0,1.0,47439.135396612866,0.07400338713341625,f
1666,70.0,+,32,47439.6594,2,1,-1.0,0.0,-1.0,1.0,47439.524793251585,0.13460674841189757,e
1667,70.0,-,3,48190.9194,2,2,-1.0,0.0,-1.0,1.0,48190.91583360165,0.0035663983508129604,f
1668,70.0,+,33,48191.3594,2,2,-1.0,0.0,-1.0,1.0,48191.29932288758,0.06007711242273217,e
1669,70.0,-,4,48929.4794,2,3,-1.0,0.0,-1.0,1.0,48929.53401992428,-0.0546199242817238,f
1670,70.0,+,34,48929.8894,2,3,-1.0,0.0,-1.0,1.0,48929.911450330306,-0.022050330306228716,e
1671,70.0,-,5,49654.5894,2,4,-1.0,0.0,-1.0,1.0,49654.57884430314,0.010555696855590213,f
1672,70.0,+,35,49655.0694,2,4,-1.0,0.0,-1.0,1.0,49654.9500455533,0.11935444670234574,e
1673,70.0,+,36,50366.2094,2,5,-1.0,0.0,-1.0,1.0,50366.08447504194,0.124924958057818,e
1674,71.0,+,1,46751.8394,2,0,-1.0,0.0,-1.0,1.0,46751.74542591817,0.09397408182849176,f
1675,71.0,-,31,46752.3094,2,0,-1.0,0.0,-1.0,1.0,46752.15125630597,0.1581436940250569,e
1676,71.0,+,2,47515.5294,2,1,-1.0,0.0,-1.0,1.0,47515.435570224385,0.09382977561472217,f
1677,71.0,-,32,47515.9794,2,1,-1.0,0.0,-1.0,1.0,47515.83543513042,0.1439648695741198,e
1678,71.0,+,3,48266.4094,2,2,-1.0,0.0,-1.0,1.0,48266.418703657604,-0.009303657607233617,f
1679,71.0,-,33,48266.8694,2,2,-1.0,0.0,-1.0,1.0,48266.81249227554,0.05690772446541814,e
1680,71.0,+,4,49004.1594,2,3,-1.0,0.0,-1.0,1.0,49004.22485672964,-0.06545672964421101,f
1681,71.0,-,34,49004.6194,2,3,-1.0,0.0,-1.0,1.0,49004.61241231023,0.0069876897759968415,e
1682,71.0,+,5,49728.4394,2,4,-1.0,0.0,-1.0,1.0,49728.440913665676,-0.0015136656729737297,f
1683,71.0,-,35,49728.9294,2,4,-1.0,0.0,-1.0,1.0,49728.822060800594,0.10733919940685155,e
1684,71.0,+,6,50438.7894,2,5,-1.0,0.0,-1.0,1.0,50438.7359200856,0.05347991440066835,f
1685,71.0,-,36,50439.2294,2,5,-1.0,0.0,-1.0,1.0,50439.110486734426,0.11891326557088178,e
